Server,Status,BeforeCHG_EnableDCOM,BeforeCHG_LegacyAuthenticationLevel,BEforeCHG_LegacyImpersonationLevel
ABN-WHA-WAS-D01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-WAS-T01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-WAS-T02.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-WAS-T05.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-XEN-01.wha.tzghosting.net,Change Required,Y,0,3
CSN-WHA-XEN-02.wha.tzghosting.net,Change Required,Y,0,3
CSN-WHA-XEN-03.wha.tzghosting.net,Change Required,Y,0,3
CSN-WHA-WAS-01.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-WAS-02.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T07.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T04.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-IHM-T07.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-IHM-T08.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-APP-T03.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-FHG-T01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-APP-T01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-APP-T02.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-APP-D01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-IHM-D01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-IHM-D02.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-D01.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-SQL-01.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-IHM-02.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-IHM-01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T05.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-IHM-T09.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-IHM-T10.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-APP-01.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-FHG-02.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-WEB-01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-CWI-01.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-CWI-02.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-WAS-T03.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-WAS-T04.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-APP-T04.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-FHG-T02.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T06.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-FXI-T01.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-FXI-01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-FXI-T02.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-HPA-T01.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-SQL-02.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-SQL-04.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-D02.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T09.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T10.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T11.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T12.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T14.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T13.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-SQL-03.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-09.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-35.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-39.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-38.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-40.wha.tzghosting.net,Change Required,Y,,2
CSN-WHA-HPA-37.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-36.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-42.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-43.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-44.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-45.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-47.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-46.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-50.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-48.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-49.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-51.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-52.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-54.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-55.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-56.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-59.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-57.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-58.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-60.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-62.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-61.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-63.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-66.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-00.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-02.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-03.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-04.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-05.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-06.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-08.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-07.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-11.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-HPA-10.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-CWI-03.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-CWI-04.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-WEB-T01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-WAS-D02.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-FXI-D01.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-WAS-T06.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T15.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-WAS-T07.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-WAS-T08.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T16.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-WAS-03.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-WAS-04.wha.tzghosting.net,No Change required,Y,2,2
CSN-WHA-SQL-05.wha.tzghosting.net,No Change required,Y,2,2
ABN-WHA-SQL-T17.wha.tzghosting.net,Change Required,Y,,2
ABN-WHA-WAS-T09.wha.tzghosting.net,Change Required,Y,,2
ABN-WHA-FXI-T03.wha.tzghosting.net,Change Required,Y,,2
ABN-WHA-WAS-T10.wha.tzghosting.net,Change Required,Y,,2
ABN-WHA-SQL-T18.wha.tzghosting.net,Change Required,Y,,2
CSN-WMK-DC-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-DC-01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-DC-01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-DC-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-DFS-01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-DFS-01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-XEN-D01.wmk.tzghosting.net,Change Required,Y,0,3
ABN-WMK-XEN-D02.wmk.tzghosting.net,Change Required,Y,0,3
ABN-WMK-VBB-D01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-PBA-D01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-D02.wmk.tzghosting.net,-,-,-,Ping Failed
CSN-WMK-ZDC-02.wmk.tzghosting.net,Change Required,Y,0,3
ABN-WMK-ZDC-02.wmk.tzghosting.net,Change Required,Y,0,3
ABN-WMK-ZDC-01.wmk.tzghosting.net,Change Required,Y,0,3
ABN-WMK-IHM-D01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-D02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-D01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-D01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-CWI-01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-CWI-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-CWI-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-CWI-01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-D02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-D03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T07.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T09.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WEB-T08.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-PBA-T03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T06.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T11.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T08.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T05.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T07.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T12.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T05.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T09.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T06.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T10.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T03.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-XEN-01.wmk.tzghosting.net,Change Required,Y,0,3
CSN-WMK-WAS-03.wmk.tzghosting.net,-,-,-,Ping Failed
CSN-WMK-WAS-04.wmk.tzghosting.net,-,-,-,Ping Failed
CSN-WMK-APP-04.wmk.tzghosting.net,Change Required,Y,2,
CSN-WMK-APP-05.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-WEB-03.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-VBB-01.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-XEN-13.wmk.tzghosting.net,Change Required,Y,0,3
CSN-WMK-VBB-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-PBA-01.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-PBA-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-APP-03.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-FHG-01.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-APP-01.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-FXI-01.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-IHM-01.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-SQL-01.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-IHM-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-APP-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-FXI-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-SQL-02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T05.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T10.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T05.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T13.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WEB-T03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T20.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-D04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-D04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-D03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-D02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-D02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D05.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T07.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T15.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T12.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T11.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-VBB-T06.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T14.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T06.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-VBB-T08.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T05.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T08.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T32.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T30.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T24.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WEB-T07.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T22.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T23.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-APP-T22.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T09.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T07.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-FHG-02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T06.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-APP-06.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T17.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-WAS-12.wmk.tzghosting.net,-,-,-,Ping Failed
CSN-WMK-WAS-11.wmk.tzghosting.net,-,-,-,Ping Failed
CSN-WMK-WAS-10.wmk.tzghosting.net,-,-,-,Ping Failed
CSN-WMK-WAS-09.wmk.tzghosting.net,-,-,-,Ping Failed
CSN-WMK-HPA-01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-D05.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-HPA-03.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-SQL-03.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-HPA-07.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-HPA-08.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-HPA-09.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-HPA-12.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-HPA-13.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T33.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-FHG-03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T34.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WEB-T09.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-D06.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D11.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D12.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-D03.wmk.tzghosting.net,Change Required,,,
ABN-WMK-FXI-D03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-D04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WEB-D01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D13.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-D07.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WAS-D07.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WAS-D08.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-SQL-D08.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-D06.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-D05.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T35.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T36.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T37.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T08.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T10.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T11.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T31.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WAS-T32.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WEB-T10.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T15.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-SQL-T14.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T16.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T15.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T16.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T17.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T18.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-ZDC-01.wmk.tzghosting.net,Change Required,Y,0,3
CSN-WMK-WAS-15.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-WAS-16.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-WAS-17.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-WAS-18.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T45.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-D13.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-D14.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-D15.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-D16.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T46.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T47.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T48.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T49.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T50.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T51.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T52.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T53.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T54.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T55.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T56.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T57.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T58.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T59.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T60.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T61.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T62.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T63.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T64.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T65.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T66.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-D17.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-D18.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T40.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T41.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T42.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T09.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T12.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T13.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T18.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WAS-T37.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T38.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-T39.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WAS-T40.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WAS-T41.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WAS-T42.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WAS-T43.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WAS-T44.wmk.tzghosting.net,-,-,-,Ping Failed
ABN-WMK-WEB-T11.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T19.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T10.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-APP-07.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-APP-08.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-CSF-01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-CSF-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-CSF-01.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-CSF-02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-ADC-01.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-ADC-02.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-CSF-03.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-CSF-04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-99.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-ADC-01.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-ADC-02.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-CSF-03.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-CSF-04.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-SQL-99.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-XEN-T38.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-XEN-T39.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-XEN-T40.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-XEN-T41.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-XEN-T42.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T46.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-T11.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T14.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FXI-T15.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T19.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-IHM-T20.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-T45.wmk.tzghosting.net,No Change required,Y,2,2
csnwmkclus99.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D18.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D19.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-D04.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-FHG-D05.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D17.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D16.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-D19.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-WAS-D20.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-SQL-T02.wmk.tzghosting.net,No Change required,Y,2,2
ABNWMKAPPT05RES.wmk.tzghosting.net,No Change required,Y,2,2
CSN-WMK-APP-09.wmk.tzghosting.net,No Change required,Y,2,2
ABN-WMK-APP-D20.wmk.tzghosting.net,No Change required,Y,2,2
